p5.00_sc00001_p0947	OG0000000
p5.00_sc00001_p0948	OG0000000
p5.00_sc00007_p0136	OG0000000
p5.00_sc00007_p0137	OG0000000
p5.00_sc00043_p0086	OG0000000
p5.00_sc00001_p0143	OG0000001
p5.00_sc00017_p0150	OG0000001
p5.00_sc10884_p0001	OG0000001
p5.00_sc00034_p0192	OG0000002
p5.00_sc00057_p0011	OG0000002
p5.00_sc00045_p0104	OG0000004
p5.00_sc00175_p0001	OG0000004
p5.00_sc00175_p0002	OG0000004
p5.00_sc00175_p0004	OG0000004
p5.00_sc00175_p0005	OG0000004
p5.00_sc00175_p0007	OG0000004
p5.00_sc00175_p0008	OG0000004
p5.00_sc00185_p0014	OG0000004
p5.00_sc00214_p0006	OG0000004
p5.00_sc00432_p0005	OG0000004
p5.00_sc01803_p0002	OG0000004
p5.00_sc04880_p0001	OG0000004
p5.00_sc19285_p0001	OG0000004
p5.00_sc00001_p0796	OG0000005
p5.00_sc00001_p0797	OG0000005
p5.00_sc00010_p0101	OG0000005
p5.00_sc00031_p0174	OG0000005
p5.00_sc00046_p0013	OG0000005
p5.00_sc00046_p0014	OG0000005
p5.00_sc00133_p0064	OG0000005
p5.00_sc00164_p0043	OG0000005
p5.00_sc05845_p0001	OG0000005
p5.00_sc06741_p0001	OG0000005
p5.00_sc08261_p0001	OG0000005
p5.00_sc19462_p0001	OG0000005
p5.00_sc00010_p0188	OG0000006
p5.00_sc00018_p0224	OG0000006
p5.00_sc00032_p0110	OG0000006
p5.00_sc00035_p0157	OG0000006
p5.00_sc00036_p0090	OG0000006
p5.00_sc00038_p0080	OG0000006
p5.00_sc00038_p0081	OG0000006
p5.00_sc00038_p0111	OG0000006
p5.00_sc00040_p0062	OG0000006
p5.00_sc00041_p0019	OG0000006
p5.00_sc00041_p0040	OG0000006
p5.00_sc00044_p0032	OG0000006
p5.00_sc00046_p0063	OG0000006
p5.00_sc00093_p0004	OG0000006
p5.00_sc00094_p0035	OG0000006
p5.00_sc00096_p0053	OG0000006
p5.00_sc00099_p0122	OG0000006
p5.00_sc00099_p0123	OG0000006
p5.00_sc00125_p0024	OG0000006
p5.00_sc00142_p0022	OG0000006
p5.00_sc00148_p0014	OG0000006
p5.00_sc00168_p0006	OG0000006
p5.00_sc00170_p0003	OG0000006
p5.00_sc00189_p0001	OG0000006
p5.00_sc00221_p0002	OG0000006
p5.00_sc00221_p0003	OG0000006
p5.00_sc00225_p0001	OG0000006
p5.00_sc00226_p0002	OG0000006
p5.00_sc00237_p0004	OG0000006
p5.00_sc00237_p0008	OG0000006
p5.00_sc00237_p0010	OG0000006
p5.00_sc00237_p0011	OG0000006
p5.00_sc00237_p0015	OG0000006
p5.00_sc00414_p0006	OG0000006
p5.00_sc00499_p0001	OG0000006
p5.00_sc00523_p0003	OG0000006
p5.00_sc00639_p0004	OG0000006
p5.00_sc00639_p0005	OG0000006
p5.00_sc00874_p0002	OG0000006
p5.00_sc05179_p0002	OG0000006
p5.00_sc05390_p0001	OG0000006
p5.00_sc22189_p0001	OG0000006
p5.00_sc00004_p0179	OG0000007
p5.00_sc00038_p0116	OG0000007
p5.00_sc00154_p0036	OG0000007
p5.00_sc00004_p0390	OG0000008
p5.00_sc00007_p0298	OG0000008
p5.00_sc00025_p0068	OG0000008
p5.00_sc00025_p0158	OG0000008
p5.00_sc00025_p0159	OG0000008
p5.00_sc00025_p0173	OG0000008
p5.00_sc00025_p0174	OG0000008
p5.00_sc00025_p0175	OG0000008
p5.00_sc00025_p0181	OG0000008
p5.00_sc00025_p0182	OG0000008
p5.00_sc00025_p0186	OG0000008
p5.00_sc00025_p0188	OG0000008
p5.00_sc00025_p0190	OG0000008
p5.00_sc00025_p0191	OG0000008
p5.00_sc00025_p0199	OG0000008
p5.00_sc00025_p0200	OG0000008
p5.00_sc00035_p0132	OG0000008
p5.00_sc00035_p0133	OG0000008
p5.00_sc00046_p0001	OG0000008
p5.00_sc00055_p0052	OG0000008
p5.00_sc00055_p0053	OG0000008
p5.00_sc00055_p0089	OG0000008
p5.00_sc00055_p0090	OG0000008
p5.00_sc00055_p0091	OG0000008
p5.00_sc00055_p0092	OG0000008
p5.00_sc00087_p0026	OG0000008
p5.00_sc00087_p0027	OG0000008
p5.00_sc00092_p0010	OG0000008
p5.00_sc00092_p0011	OG0000008
p5.00_sc00092_p0047	OG0000008
p5.00_sc00092_p0048	OG0000008
p5.00_sc00092_p0051	OG0000008
p5.00_sc00117_p0005	OG0000008
p5.00_sc00145_p0019	OG0000008
p5.00_sc00148_p0001	OG0000008
p5.00_sc00148_p0002	OG0000008
p5.00_sc00182_p0085	OG0000008
p5.00_sc00192_p0008	OG0000008
p5.00_sc00371_p0007	OG0000008
p5.00_sc00385_p0004	OG0000008
p5.00_sc00385_p0005	OG0000008
p5.00_sc00385_p0006	OG0000008
p5.00_sc00407_p0003	OG0000008
p5.00_sc02048_p0002	OG0000008
p5.00_sc05089_p0001	OG0000008
p5.00_sc05089_p0002	OG0000008
p5.00_sc10923_p0001	OG0000008
p5.00_sc00001_p0466	OG0000009
p5.00_sc00002_p0260	OG0000009
p5.00_sc00004_p0218	OG0000009
p5.00_sc00004_p0221	OG0000009
p5.00_sc00004_p0222	OG0000009
p5.00_sc00004_p0223	OG0000009
p5.00_sc00004_p0224	OG0000009
p5.00_sc00004_p0363	OG0000009
p5.00_sc00004_p0364	OG0000009
p5.00_sc00009_p0073	OG0000009
p5.00_sc00012_p0139	OG0000009
p5.00_sc00013_p0055	OG0000009
p5.00_sc00035_p0124	OG0000009
p5.00_sc00035_p0125	OG0000009
p5.00_sc00036_p0029	OG0000009
p5.00_sc00036_p0030	OG0000009
p5.00_sc00036_p0031	OG0000009
p5.00_sc00038_p0138	OG0000009
p5.00_sc00045_p0186	OG0000009
p5.00_sc00049_p0039	OG0000009
p5.00_sc00050_p0169	OG0000009
p5.00_sc00064_p0028	OG0000009
p5.00_sc00064_p0030	OG0000009
p5.00_sc00064_p0032	OG0000009
p5.00_sc00064_p0033	OG0000009
p5.00_sc00070_p0057	OG0000009
p5.00_sc00102_p0023	OG0000009
p5.00_sc00168_p0013	OG0000009
p5.00_sc00348_p0016	OG0000009
p5.00_sc00362_p0008	OG0000009
p5.00_sc02913_p0001	OG0000009
p5.00_sc02913_p0002	OG0000009
p5.00_sc02913_p0003	OG0000009
p5.00_sc09810_p0001	OG0000009
p5.00_sc10520_p0001	OG0000009
p5.00_sc10645_p0001	OG0000009
p5.00_sc00245_p0014	OG0000010
p5.00_sc00273_p0001	OG0000010
p5.00_sc00578_p0001	OG0000010
p5.00_sc01185_p0001	OG0000010
p5.00_sc03647_p0001	OG0000010
p5.00_sc39303_p0001	OG0000010
p5.00_sc00048_p0044	OG0000011
p5.00_sc00048_p0045	OG0000011
p5.00_sc00048_p0047	OG0000011
p5.00_sc00080_p0009	OG0000011
p5.00_sc00080_p0010	OG0000011
p5.00_sc00092_p0034	OG0000011
p5.00_sc00130_p0004	OG0000011
p5.00_sc00130_p0005	OG0000011
p5.00_sc00197_p0022	OG0000011
p5.00_sc00197_p0023	OG0000011
p5.00_sc00197_p0027	OG0000011
p5.00_sc00205_p0051	OG0000011
p5.00_sc01549_p0001	OG0000011
p5.00_sc08511_p0001	OG0000011
p5.00_sc33761_p0001	OG0000011
p5.00_sc00001_p0001	OG0000012
p5.00_sc00016_p0224	OG0000012
p5.00_sc00174_p0001	OG0000012
p5.00_sc00217_p0009	OG0000012
p5.00_sc00217_p0010	OG0000012
p5.00_sc01877_p0002	OG0000012
p5.00_sc03360_p0001	OG0000012
p5.00_sc03360_p0002	OG0000012
p5.00_sc05353_p0001	OG0000012
p5.00_sc08580_p0001	OG0000012
p5.00_sc09839_p0001	OG0000012
p5.00_sc09859_p0001	OG0000012
p5.00_sc13781_p0001	OG0000012
p5.00_sc14128_p0001	OG0000012
p5.00_sc17596_p0001	OG0000012
p5.00_sc20948_p0001	OG0000012
p5.00_sc00001_p0294	OG0000013
p5.00_sc00001_p0822	OG0000013
p5.00_sc00002_p0369	OG0000013
p5.00_sc00003_p0035	OG0000013
p5.00_sc00003_p0061	OG0000013
p5.00_sc00003_p0264	OG0000013
p5.00_sc00003_p0417	OG0000013
p5.00_sc00006_p0077	OG0000013
p5.00_sc00006_p0226	OG0000013
p5.00_sc00013_p0111	OG0000013
p5.00_sc00017_p0073	OG0000013
p5.00_sc00035_p0076	OG0000013
p5.00_sc00037_p0122	OG0000013
p5.00_sc00051_p0061	OG0000013
p5.00_sc00054_p0128	OG0000013
p5.00_sc00060_p0097	OG0000013
p5.00_sc00065_p0054	OG0000013
p5.00_sc00070_p0079	OG0000013
p5.00_sc00075_p0025	OG0000013
p5.00_sc00083_p0089	OG0000013
p5.00_sc00085_p0035	OG0000013
p5.00_sc00104_p0008	OG0000013
p5.00_sc00105_p0047	OG0000013
p5.00_sc00133_p0016	OG0000013
