Manes.01G095600	OG0000000
Manes.01G127300	OG0000000
Manes.01G149800	OG0000000
Manes.01G182600	OG0000000
Manes.01G182601	OG0000000
Manes.02G142700	OG0000000
Manes.03G115800	OG0000000
Manes.03G115900	OG0000000
Manes.03G145200	OG0000000
Manes.04G093500	OG0000000
Manes.04G117533	OG0000000
Manes.04G117566	OG0000000
Manes.04G117600	OG0000000
Manes.04G117700	OG0000000
Manes.04G117800	OG0000000
Manes.04G117900	OG0000000
Manes.04G118000	OG0000000
Manes.05G124500	OG0000000
Manes.07G007400	OG0000000
Manes.07G010000	OG0000000
Manes.07G010100	OG0000000
Manes.07G010900	OG0000000
Manes.07G011000	OG0000000
Manes.07G011100	OG0000000
Manes.07G039200	OG0000000
Manes.07G065200	OG0000000
Manes.07G065285	OG0000000
Manes.07G066970	OG0000000
Manes.07G068800	OG0000000
Manes.08G068455	OG0000000
Manes.09G077400	OG0000000
Manes.09G108244	OG0000000
Manes.09G108528	OG0000000
Manes.09G122100	OG0000000
Manes.10G133200	OG0000000
Manes.10G133350	OG0000000
Manes.11G063200	OG0000000
Manes.11G123900	OG0000000
Manes.11G124000	OG0000000
Manes.12G062500	OG0000000
Manes.12G062600	OG0000000
Manes.12G062601	OG0000000
Manes.15G021000	OG0000000
Manes.15G021100	OG0000000
Manes.15G021200	OG0000000
Manes.15G025900	OG0000000
Manes.15G056050	OG0000000
Manes.17G022301	OG0000000
Manes.S011400	OG0000000
Manes.01G057200	OG0000001
Manes.01G083100	OG0000001
Manes.01G093300	OG0000001
Manes.01G115400	OG0000001
Manes.01G147500	OG0000001
Manes.01G226200	OG0000001
Manes.01G235800	OG0000001
Manes.02G016145	OG0000001
Manes.02G017401	OG0000001
Manes.02G041300	OG0000001
Manes.02G047900	OG0000001
Manes.02G074300	OG0000001
Manes.02G152500	OG0000001
Manes.02G194800	OG0000001
Manes.03G052800	OG0000001
Manes.03G072300	OG0000001
Manes.03G077450	OG0000001
Manes.03G077500	OG0000001
Manes.03G098700	OG0000001
Manes.03G117500	OG0000001
Manes.03G164200	OG0000001
Manes.03G201700	OG0000001
Manes.04G074900	OG0000001
Manes.04G140800	OG0000001
Manes.04G144400	OG0000001
Manes.05G007400	OG0000001
Manes.05G020800	OG0000001
Manes.06G090400	OG0000001
Manes.06G109000	OG0000001
Manes.06G146600	OG0000001
Manes.06G164657	OG0000001
Manes.06G164800	OG0000001
Manes.06G175200	OG0000001
Manes.07G005800	OG0000001
Manes.08G058000	OG0000001
Manes.08G064800	OG0000001
Manes.08G106900	OG0000001
Manes.08G138700	OG0000001
Manes.08G145500	OG0000001
Manes.09G007100	OG0000001
Manes.09G127800	OG0000001
Manes.09G139900	OG0000001
Manes.09G148500	OG0000001
Manes.09G182000	OG0000001
Manes.10G143200	OG0000001
Manes.11G020400	OG0000001
Manes.11G020600	OG0000001
Manes.11G024700	OG0000001
Manes.11G094800	OG0000001
Manes.12G032200	OG0000001
Manes.12G082000	OG0000001
Manes.12G083100	OG0000001
Manes.12G085600	OG0000001
Manes.12G085900	OG0000001
Manes.12G134000	OG0000001
Manes.13G033900	OG0000001
Manes.13G075100	OG0000001
Manes.13G075201	OG0000001
Manes.13G076950	OG0000001
Manes.13G077001	OG0000001
Manes.13G093580	OG0000001
Manes.13G152600	OG0000001
Manes.14G002400	OG0000001
Manes.14G011000	OG0000001
Manes.14G026300	OG0000001
Manes.14G061700	OG0000001
Manes.14G066200	OG0000001
Manes.14G072800	OG0000001
Manes.14G080500	OG0000001
Manes.14G115200	OG0000001
Manes.14G121400	OG0000001
Manes.14G121700	OG0000001
Manes.15G006600	OG0000001
Manes.15G040700	OG0000001
Manes.15G081900	OG0000001
Manes.15G108200	OG0000001
Manes.15G167533	OG0000001
Manes.15G167600	OG0000001
Manes.15G175900	OG0000001
Manes.16G019700	OG0000001
Manes.16G046100	OG0000001
Manes.16G058600	OG0000001
Manes.16G085200	OG0000001
Manes.16G085250	OG0000001
Manes.16G096700	OG0000001
Manes.16G096900	OG0000001
Manes.17G023900	OG0000001
Manes.17G033800	OG0000001
Manes.17G033933	OG0000001
Manes.17G065700	OG0000001
Manes.17G075600	OG0000001
Manes.18G067400	OG0000001
Manes.18G103600	OG0000001
Manes.S062600	OG0000001
Manes.S080501	OG0000001
Manes.02G135700	OG0000002
Manes.02G135800	OG0000002
Manes.02G135900	OG0000002
Manes.03G138542	OG0000002
Manes.03G138556	OG0000002
Manes.03G138570	OG0000002
Manes.03G138800	OG0000002
Manes.03G138824	OG0000002
Manes.03G138836	OG0000002
Manes.03G138848	OG0000002
Manes.03G138851	OG0000002
Manes.03G138900	OG0000002
Manes.03G139100	OG0000002
Manes.03G139150	OG0000002
Manes.03G139300	OG0000002
Manes.03G139400	OG0000002
Manes.03G139412	OG0000002
Manes.03G139424	OG0000002
Manes.03G139500	OG0000002
Manes.03G139533	OG0000002
Manes.03G139566	OG0000002
Manes.03G139648	OG0000002
Manes.03G139664	OG0000002
Manes.03G139836	OG0000002
Manes.03G139848	OG0000002
Manes.04G045800	OG0000002
Manes.04G069300	OG0000002
