Cla97C01G010160	OG0000000
Cla97C02G035820	OG0000000
Cla97C05G090330	OG0000000
Cla97C09G176500	OG0000000
Cla97C09G176510	OG0000000
Cla97C10G198040	OG0000000
Cla97C10G201920	OG0000000
Cla97C10G202830	OG0000000
Cla97C10G202840	OG0000000
Cla97C10G202860	OG0000000
Cla97C10G202880	OG0000000
Cla97C10G202940	OG0000000
Cla97C01G001670	OG0000001
Cla97C01G002430	OG0000001
Cla97C01G012490	OG0000001
Cla97C01G018140	OG0000001
Cla97C01G018160	OG0000001
Cla97C01G022320	OG0000001
Cla97C01G026050	OG0000001
Cla97C02G026370	OG0000001
Cla97C02G027830	OG0000001
Cla97C02G027860	OG0000001
Cla97C02G031000	OG0000001
Cla97C02G037050	OG0000001
Cla97C02G037490	OG0000001
Cla97C02G040380	OG0000001
Cla97C02G044520	OG0000001
Cla97C02G049360	OG0000001
Cla97C03G056770	OG0000001
Cla97C03G068370	OG0000001
Cla97C05G085080	OG0000001
Cla97C05G088010	OG0000001
Cla97C05G090020	OG0000001
Cla97C06G114210	OG0000001
Cla97C06G116660	OG0000001
Cla97C06G126110	OG0000001
Cla97C06G126990	OG0000001
Cla97C07G129310	OG0000001
Cla97C07G140720	OG0000001
Cla97C07G140810	OG0000001
Cla97C08G144790	OG0000001
Cla97C09G166450	OG0000001
Cla97C09G170400	OG0000001
Cla97C09G174470	OG0000001
Cla97C09G175700	OG0000001
Cla97C09G178630	OG0000001
Cla97C09G179450	OG0000001
Cla97C10G194150	OG0000001
Cla97C10G195200	OG0000001
Cla97C10G197580	OG0000001
Cla97C10G198200	OG0000001
Cla97C11G209750	OG0000001
Cla97C03G054170	OG0000002
Cla97C03G054200	OG0000002
Cla97C03G054210	OG0000002
Cla97C03G054220	OG0000002
Cla97C03G054230	OG0000002
Cla97C03G054240	OG0000002
Cla97C03G054250	OG0000002
Cla97C03G054270	OG0000002
Cla97C03G054280	OG0000002
Cla97C03G054290	OG0000002
Cla97C05G108160	OG0000002
Cla97C05G108170	OG0000002
Cla97C05G108180	OG0000002
Cla97C05G108190	OG0000002
Cla97C05G108200	OG0000002
Cla97C05G108210	OG0000002
Cla97C05G108230	OG0000002
Cla97C05G108240	OG0000002
Cla97C06G127170	OG0000002
Cla97C02G041820	OG0000003
Cla97C02G041890	OG0000003
Cla97C02G041900	OG0000003
Cla97C02G041910	OG0000003
Cla97C02G041950	OG0000003
Cla97C08G145520	OG0000003
Cla97C08G145570	OG0000003
Cla97C08G145630	OG0000003
Cla97C08G145640	OG0000003
Cla97C10G198140	OG0000003
Cla97C11G215160	OG0000003
Cla97C11G215170	OG0000003
Cla97C11G216940	OG0000003
Cla97C01G022240	OG0000004
Cla97C02G037020	OG0000004
Cla97C03G056520	OG0000004
Cla97C03G056540	OG0000004
Cla97C03G056560	OG0000004
Cla97C03G056570	OG0000004
Cla97C03G056590	OG0000004
Cla97C03G056600	OG0000004
Cla97C03G056610	OG0000004
Cla97C03G056630	OG0000004
Cla97C03G056640	OG0000004
Cla97C03G056660	OG0000004
Cla97C03G056680	OG0000004
Cla97C03G056690	OG0000004
Cla97C05G096250	OG0000004
Cla97C10G190320	OG0000004
Cla97C04G077760	OG0000005
Cla97C04G077770	OG0000005
Cla97C04G077790	OG0000005
Cla97C04G077800	OG0000005
Cla97C04G077810	OG0000005
Cla97C07G141670	OG0000005
Cla97C09G166720	OG0000006
Cla97C01G000480	OG0000009
Cla97C01G004980	OG0000009
Cla97C01G006690	OG0000009
Cla97C01G007540	OG0000009
Cla97C01G007550	OG0000009
Cla97C01G007560	OG0000009
Cla97C01G021790	OG0000009
Cla97C02G027500	OG0000009
Cla97C03G057500	OG0000009
Cla97C03G067530	OG0000009
Cla97C03G067540	OG0000009
Cla97C05G082930	OG0000009
Cla97C05G082940	OG0000009
Cla97C05G087810	OG0000009
Cla97C05G089160	OG0000009
Cla97C05G091180	OG0000009
Cla97C05G103840	OG0000009
Cla97C06G114450	OG0000009
Cla97C07G141120	OG0000009
Cla97C07G141130	OG0000009
Cla97C09G163490	OG0000009
Cla97C09G168010	OG0000009
Cla97C09G168020	OG0000009
Cla97C09G171500	OG0000009
Cla97C10G184580	OG0000009
Cla97C10G190170	OG0000009
Cla97C11G206510	OG0000009
Cla97C11G220530	OG0000009
Cla97C01G005040	OG0000010
Cla97C01G005100	OG0000010
Cla97C01G005110	OG0000010
Cla97C01G005120	OG0000010
Cla97C01G005820	OG0000010
Cla97C02G034130	OG0000010
Cla97C03G055270	OG0000010
Cla97C05G091720	OG0000010
Cla97C05G091730	OG0000010
Cla97C09G175910	OG0000010
Cla97C10G195030	OG0000010
Cla97C10G200020	OG0000010
Cla97C03G061660	OG0000011
Cla97C08G148920	OG0000011
Cla97C08G148940	OG0000011
Cla97C08G148950	OG0000011
Cla97C08G148960	OG0000011
Cla97C08G148970	OG0000011
Cla97C08G148980	OG0000011
Cla97C08G148990	OG0000011
Cla97C11G215900	OG0000011
Cla97C11G225310	OG0000011
Cla97C01G011490	OG0000012
Cla97C08G159940	OG0000012
Cla97C08G159960	OG0000012
Cla97C08G159980	OG0000012
Cla97C08G159990	OG0000012
Cla97C10G204570	OG0000012
Cla97C10G205240	OG0000012
Cla97C10G205250	OG0000012
Cla97C10G205260	OG0000012
Cla97C10G205270	OG0000012
Cla97C11G213130	OG0000012
Cla97C11G213140	OG0000012
Cla97C11G213150	OG0000012
Cla97C01G016330	OG0000013
Cla97C01G019050	OG0000013
Cla97C01G022890	OG0000013
Cla97C01G024150	OG0000013
Cla97C01G025010	OG0000013
Cla97C02G036620	OG0000013
Cla97C02G038570	OG0000013
Cla97C02G039600	OG0000013
Cla97C02G041700	OG0000013
Cla97C03G051620	OG0000013
Cla97C03G063670	OG0000013
Cla97C03G067390	OG0000013
Cla97C03G068140	OG0000013
Cla97C05G083200	OG0000013
Cla97C05G089660	OG0000013
Cla97C05G092010	OG0000013
Cla97C05G093100	OG0000013
Cla97C05G093990	OG0000013
Cla97C05G106290	OG0000013
Cla97C05G106710	OG0000013
Cla97C06G119100	OG0000013
Cla97C06G120110	OG0000013
Cla97C06G125460	OG0000013
Cla97C06G125770	OG0000013
Cla97C06G127140	OG0000013
Cla97C07G129700	OG0000013
Cla97C08G146440	OG0000013
Cla97C08G156650	OG0000013
Cla97C09G164220	OG0000013
Cla97C09G165200	OG0000013
Cla97C09G165370	OG0000013
Cla97C09G172020	OG0000013
Cla97C09G174260	OG0000013
Cla97C09G182870	OG0000013
Cla97C10G199660	OG0000013
Cla97C10G199880	OG0000013
Cla97C10G201820	OG0000013
Cla97C10G205850	OG0000013
Cla97C11G221030	OG0000013
Cla97C02G029310	OG0000014
Cla97C02G029320	OG0000014
Cla97C06G110080	OG0000014
Cla97C06G110090	OG0000014
Cla97C01G003450	OG0000015
Cla97C01G011090	OG0000015
Cla97C01G011100	OG0000015
Cla97C01G016490	OG0000015
Cla97C01G024040	OG0000015
Cla97C02G029590	OG0000015
Cla97C02G037440	OG0000015
Cla97C03G065250	OG0000015
Cla97C05G089510	OG0000015
Cla97C07G129690	OG0000015
Cla97C07G134350	OG0000015
Cla97C07G134370	OG0000015
Cla97C08G160070	OG0000015
Cla97C09G163090	OG0000015
Cla97C09G163390	OG0000015
Cla97C09G171510	OG0000015
Cla97C10G188480	OG0000015
Cla97C10G188490	OG0000015
Cla97C10G188500	OG0000015
Cla97C10G188510	OG0000015
Cla97C10G188520	OG0000015
Cla97C10G188540	OG0000015
Cla97C10G188590	OG0000015
Cla97C01G019780	OG0000016
Cla97C01G021910	OG0000016
Cla97C01G021930	OG0000016
Cla97C01G021980	OG0000016
Cla97C01G022000	OG0000016
Cla97C01G022010	OG0000016
Cla97C01G022060	OG0000016
Cla97C01G022070	OG0000016
Cla97C01G022080	OG0000016
Cla97C01G022110	OG0000016
Cla97C01G022130	OG0000016
Cla97C03G056210	OG0000016
Cla97C03G056230	OG0000016
Cla97C03G056280	OG0000016
Cla97C03G056290	OG0000016
Cla97C04G077940	OG0000016
Cla97C01G007470	OG0000018
Cla97C01G020190	OG0000018
Cla97C01G020200	OG0000018
Cla97C01G020400	OG0000018
Cla97C02G036860	OG0000018
Cla97C05G096400	OG0000018
Cla97C05G104340	OG0000018
Cla97C01G011030	OG0000019
Cla97C01G011940	OG0000019
Cla97C01G014790	OG0000019
Cla97C02G029350	OG0000019
Cla97C03G058810	OG0000019
Cla97C03G068330	OG0000019
Cla97C04G069280	OG0000019
Cla97C05G083040	OG0000019
Cla97C05G091080	OG0000019
Cla97C05G094430	OG0000019
